ImagesNames;SequenceID;Length;Annotation;box_standard;box_small;deployment
['RCNX1545.JPG'];1478;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1550.JPG'];1479;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1512.JPG'];1480;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1519.JPG'];1481;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1511.JPG'];1482;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1515.JPG'];1483;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1514.JPG'];1484;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1516.JPG'];1485;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1518.JPG'];1486;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1513.JPG'];1487;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1517.JPG'];1488;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1520.JPG'];1489;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1551.JPG'];1490;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1553.JPG'];1491;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1557.JPG'];1492;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1554.JPG'];1493;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1552.JPG'];1494;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1555.JPG'];1495;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1556.JPG'];1496;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1558.JPG'];1497;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1559.JPG'];1498;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1560.JPG'];1499;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1561.JPG'];1500;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1563.JPG'];1501;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1568.JPG'];1502;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1565.JPG'];1503;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1569.JPG'];1504;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1562.JPG'];1505;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1564.JPG'];1506;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1566.JPG'];1507;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1567.JPG'];1508;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1570.JPG'];1509;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1521.JPG'];1510;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1525.JPG'];1511;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1526.JPG'];1512;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1523.JPG'];1513;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1529.JPG'];1514;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1522.JPG'];1515;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1524.JPG'];1516;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1527.JPG'];1517;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1528.JPG'];1518;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1530.JPG'];1519;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1576.JPG'];1520;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1573.JPG'];1521;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1575.JPG'];1522;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1585.JPG'];1523;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1571.JPG'];1524;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1582.JPG'];1525;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1574.JPG'];1526;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1587.JPG'];1527;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1588.JPG'];1528;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1589.JPG'];1529;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1581.JPG'];1530;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1572.JPG'];1531;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1577.JPG'];1532;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1578.JPG'];1533;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1579.JPG'];1534;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1580.JPG'];1535;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1583.JPG'];1536;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1584.JPG'];1537;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1586.JPG'];1538;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1590.JPG'];1539;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1603.JPG'];1540;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1598.JPG'];1541;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1599.JPG'];1542;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1600.JPG'];1543;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1592.JPG'];1544;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1594.JPG'];1545;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1604.JPG'];1546;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1602.JPG'];1547;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1607.JPG'];1548;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1591.JPG'];1549;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1593.JPG'];1550;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1595.JPG'];1551;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1596.JPG'];1552;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1597.JPG'];1553;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1601.JPG'];1554;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1605.JPG'];1555;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1606.JPG'];1556;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1608.JPG'];1557;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1609.JPG'];1558;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1610.JPG'];1559;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1611.JPG'];1560;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1638.JPG'];1561;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1628.JPG'];1562;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1620.JPG'];1563;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1635.JPG'];1564;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1612.JPG'];1565;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1623.JPG'];1566;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1634.JPG'];1567;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1624.JPG'];1568;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1615.JPG'];1569;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1625.JPG'];1570;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1626.JPG'];1571;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1636.JPG'];1572;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1651.JPG'];1573;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1637.JPG'];1574;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1618.JPG'];1575;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1629.JPG'];1576;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1639.JPG'];1577;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1619.JPG'];1578;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1631.JPG'];1579;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1632.JPG'];1580;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1641.JPG'];1581;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1644.JPG'];1582;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1652.JPG'];1583;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1660.JPG'];1584;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1656.JPG'];1585;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1648.JPG'];1586;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1655.JPG'];1587;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1657.JPG'];1588;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1659.JPG'];1589;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1650.JPG'];1590;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1653.JPG'];1591;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1658.JPG'];1592;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1613.JPG'];1593;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1614.JPG'];1594;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1616.JPG'];1595;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1617.JPG'];1596;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1621.JPG'];1597;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1622.JPG'];1598;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1630.JPG'];1599;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1633.JPG'];1600;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1640.JPG'];1601;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1642.JPG'];1602;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1643.JPG'];1603;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1645.JPG'];1604;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1646.JPG'];1605;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1647.JPG'];1606;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1649.JPG'];1607;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1654.JPG'];1608;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1627.JPG'];1609;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1663.JPG'];1610;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1664.JPG'];1611;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1665.JPG'];1612;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1666.JPG'];1613;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1667.JPG'];1614;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1669.JPG'];1615;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1662.JPG'];1616;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1661.JPG'];1617;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1668.JPG'];1618;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1670.JPG'];1619;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1675.JPG'];1620;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1678.JPG'];1621;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1679.JPG'];1622;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1671.JPG'];1623;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1672.JPG'];1624;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1676.JPG'];1625;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1673.JPG'];1626;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1674.JPG'];1627;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1677.JPG'];1628;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1680.JPG'];1629;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1681.JPG'];1630;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1683.JPG'];1631;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1684.JPG'];1632;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1685.JPG'];1633;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1687.JPG'];1634;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1682.JPG'];1635;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1686.JPG'];1636;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1688.JPG'];1637;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1689.JPG'];1638;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1690.JPG'];1639;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1694.JPG'];1640;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1695.JPG'];1641;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1696.JPG'];1642;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1698.JPG'];1643;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1691.JPG'];1644;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1693.JPG'];1645;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1697.JPG'];1646;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1699.JPG'];1647;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1692.JPG'];1648;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1700.JPG'];1649;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1705.JPG'];1650;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1706.JPG'];1651;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1709.JPG'];1652;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1702.JPG'];1653;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1704.JPG'];1654;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1708.JPG'];1655;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1701.JPG'];1656;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1703.JPG'];1657;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1707.JPG'];1658;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1710.JPG'];1659;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1712.JPG'];1660;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1714.JPG'];1661;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1718.JPG'];1662;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1717.JPG'];1663;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1719.JPG'];1664;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1711.JPG'];1665;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1713.JPG'];1666;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1715.JPG'];1667;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1716.JPG'];1668;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1720.JPG'];1669;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1721.JPG'];1670;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1722.JPG'];1671;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1724.JPG'];1672;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1725.JPG'];1673;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1728.JPG'];1674;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1723.JPG'];1675;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1726.JPG'];1676;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1727.JPG'];1677;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1729.JPG'];1678;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1730.JPG'];1679;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1742.JPG'];1680;1;['Great Cormorant'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1741.JPG'];1681;1;['Great Cormorant'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1743.JPG'];1682;1;['Great Cormorant'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1747.JPG'];1683;1;['Great Cormorant'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1748.JPG'];1684;1;['Great Cormorant'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1750.JPG'];1685;1;['Great Cormorant'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1746.JPG'];1686;1;['Great Cormorant'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1744.JPG'];1687;1;['Great Cormorant'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1745.JPG'];1688;1;['Great Cormorant'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1749.JPG'];1689;1;['Great Cormorant'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1731.JPG'];1690;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1734.JPG'];1691;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1736.JPG'];1692;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1733.JPG'];1693;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1737.JPG'];1694;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1738.JPG'];1695;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1739.JPG'];1696;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1732.JPG'];1697;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1735.JPG'];1698;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1740.JPG'];1699;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1754.JPG'];1700;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1759.JPG'];1701;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1755.JPG'];1702;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1756.JPG'];1703;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1751.JPG'];1704;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1752.JPG'];1705;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1753.JPG'];1706;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1757.JPG'];1707;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1758.JPG'];1708;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1760.JPG'];1709;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
